technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.4715447452772652,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,469.0,342.0,179.0,126.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.3952389795019676,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,8,8,332.0,743.0,148.0,104.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.18457721981720066,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,9,"9,21",199.0,790.0,121.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.15597066550393177,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,29,29,104.0,305.0,33.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.08803091991011822,0.19293229413029905,0,no_gt_match_or_lower_confidence_on_same_gt,NMS12,2,2,409.0,572.0,181.0,126.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.07608134148747647,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,25,25,298.0,665.0,7.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.07510663938371148,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,18,18,369.0,325.0,1.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.06936006724158948,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,20,20,151.0,901.0,12.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.0643072999483967,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,19,19,199.0,391.0,19.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.060734155410734826,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,1,1,372.0,496.0,168.0,118.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.06051478783379729,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,5,5,192.0,370.0,109.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.030619431396502486,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS19,13,13,269.0,852.0,181.0,126.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.022722041786729975,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS20,26,26,222.0,494.0,87.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.02026367383025201,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS21,11,11,399.0,868.0,163.0,114.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.010936584494649846,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS22,15,15,265.0,460.0,29.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.01043679888926856,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS23,22,22,476.0,376.0,91.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.01008283581546029,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS24,27,27,113.0,745.0,34.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.004580649980946576,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS25,16,16,105.0,890.0,32.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.0029730908973169454,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS26,12,12,447.0,350.0,103.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.002463690181486507,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS27,28,28,466.0,891.0,91.0,90.0
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.0012747064281560764,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS28,23,23,353.0,501.0,91.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.8402038282358882,0.037833020840792576,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,3,3,226.0,545.0,124.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,TP,0.6472497747353565,0.5451145988005586,0,matched_gt_highest_confidence,NMS2,9,9,242.0,597.0,88.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.43723747407913904,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,7,7,303.0,314.0,161.0,112.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.14612858919503746,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,239.0,346.0,155.0,108.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.09888290091429773,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,11,11,251.0,356.0,91.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.09181365914817281,0.11319830086867431,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,223.0,665.0,99.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.048468663749664645,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,368.0,422.0,11.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.04071172643510158,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,212.0,865.0,89.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.024793282459825792,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,218.0,775.0,92.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.01217220598808628,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,12,12,365.0,334.0,91.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.011912051332315272,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,2,2,261.0,445.0,87.0,90.0
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.003875719227451208,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,10,10,253.0,483.0,91.0,90.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,TP,0.8817965381099961,0.5652839914554497,0,matched_gt_highest_confidence,NMS1,3,3,246.0,475.0,98.0,90.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,FP,0.36525291631769063,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,"1,7,6",171.0,239.0,145.0,102.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,FP,0.129786599023631,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,265.0,625.0,64.0,90.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,FP,0.06360203709762302,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,341.0,601.0,9.0,90.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,FP,0.017254755433764108,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,"8,2",230.0,353.0,91.0,90.0
nms,NMS,0240_0448883998_01_WRI-R2_F012.PNG,FP,0.0021890926506971447,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,256.0,366.0,91.0,90.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,TP,0.9434924691775651,0.5834523954729869,0,matched_gt_highest_confidence,NMS1,3,3,140.0,350.0,171.0,120.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.13974269533567002,0.019502447843233878,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,160.0,452.0,136.0,96.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.01344653002736749,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,7,7,150.0,534.0,159.0,112.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.0063505369321769445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,8,8,201.0,213.0,91.0,90.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.006086070735683054,0.237165592503549,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,150.0,249.0,174.0,122.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.005067766462115343,0.2746341573805557,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,61.0,351.0,170.0,118.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.002261183003677612,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,67.0,469.0,174.0,122.0
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.00038920785916487887,0.11203715440863678,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,60.0,237.0,181.0,126.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,TP,0.9834565366505023,0.6071306136441551,0,matched_gt_highest_confidence,NMS1,20,20,256.0,430.0,69.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.36864873601830894,0.2143804946213886,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,223.0,385.0,94.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.2979523409484959,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,14,14,234.0,323.0,123.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.13819689725579523,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,6,256.0,535.0,79.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.07319021557498173,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,15,15,400.0,823.0,8.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.06958166575322194,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,12,12,197.0,936.0,13.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.06351755366930056,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,13,13,425.0,923.0,8.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.0597626529411281,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,18,18,226.0,835.0,14.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.03350653284580624,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,425.0,955.0,13.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.03203526189693797,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,5,5,117.0,365.0,59.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.026198068013577235,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,3,3,253.0,635.0,93.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.018175064865896054,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,11,11,132.0,815.0,26.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.013047826408351375,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,16,16,115.0,406.0,34.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.011249269615845409,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,4,4,250.0,735.0,109.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.006433006835866242,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,8,"8,19",119.0,545.0,54.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.0021053355868796563,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,9,9,138.0,915.0,46.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.0009178665348893041,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,1,1,221.0,912.0,138.0,96.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.0008533063057054529,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,17,17,129.0,735.0,54.0,90.0
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.000662831290933207,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS19,7,7,129.0,685.0,53.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,TP,0.9498912947114544,0.6715260487926652,0,matched_gt_highest_confidence,NMS1,3,3,243.0,595.0,100.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.9061639279667832,0.08147528918307013,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,238.0,495.0,158.0,110.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.7132145759527607,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,265.0,283.0,163.0,114.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.22254359225651435,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,9,9,237.0,393.0,91.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.18454517505278323,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,12,12,85.0,622.0,23.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.10203062352881913,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,335.0,215.0,106.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.05957938485956586,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,7,7,391.0,549.0,12.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.058862328012397276,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,10,10,310.0,377.0,91.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.049103443856637015,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,114.0,473.0,20.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.02723093690824351,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,2,2,236.0,397.0,150.0,106.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.014522314291018232,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,8,8,128.0,290.0,22.0,90.0
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.009149345214546899,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,5,5,305.0,495.0,103.0,90.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,TP,0.9867591396464074,0.5976990571774112,0,matched_gt_highest_confidence,NMS1,2,"2,7",292.0,478.0,149.0,104.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.13304110398863522,0.03315719840475765,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,286.0,615.0,117.0,90.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.10603249460234959,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,279.0,705.0,113.0,90.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.06729557015327521,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,312.0,374.0,131.0,92.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.061955938145907455,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,264.0,835.0,115.0,90.0
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.04981202687265445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,248.0,381.0,9.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,TP,0.9858664635607994,0.6101047232793829,0,matched_gt_highest_confidence,NMS1,2,"2,13",201.0,502.0,136.0,96.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.3516214908164691,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,"4,9",268.0,295.0,103.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.20027381909148181,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,14,14,197.0,299.0,91.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.16295684408287206,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,12,12,46.0,561.0,19.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.14300539701346296,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,208.0,685.0,71.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.09567090705808778,0.2429921630089149,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,10,10,247.0,479.0,91.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.09299686427535941,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,1,1,222.0,341.0,141.0,98.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.0626575873257197,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,76.0,315.0,16.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.040752098370993445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,7,43.0,769.0,9.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.03900131749340559,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,6,6,200.0,805.0,65.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.038904995739388895,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,8,8,263.0,405.0,49.0,90.0
nms,NMS,0321_1214605337_02_WRI-L2_M012.PNG,FP,0.025269649440180345,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,11,11,74.0,281.0,19.0,90.0
nms,NMS,0397_0512488068_01_WRI-L2_F008.PNG,TP,0.670577750911956,0.5076198313312449,0,matched_gt_highest_confidence,NMS1,2,2,217.0,335.0,112.0,90.0
nms,NMS,0397_0512488068_01_WRI-L2_F008.PNG,FP,0.04766386782469483,0.2533359762897893,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,243.0,271.0,91.0,90.0
nms,NMS,0397_0512488068_01_WRI-L2_F008.PNG,FP,0.029032693595151194,0.5904850970886486,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,201.0,315.0,91.0,90.0
nms,NMS,0397_0512488068_01_WRI-L2_F008.PNG,FP,0.017892288204698605,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,278.0,605.0,80.0,90.0
nms,NMS,0397_0512488068_01_WRI-L2_F008.PNG,FP,0.0019529223473270202,0.15883462207781296,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,210.0,255.0,92.0,90.0
nms,NMS,0403_0402818592_02_WRI-R2_F011.PNG,TP,0.8975309353418142,0.7765842376208079,0,matched_gt_highest_confidence,NMS1,2,2,177.0,283.0,134.0,94.0
nms,NMS,0403_0402818592_02_WRI-R2_F011.PNG,FP,0.05049341669139269,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,198.0,395.0,129.0,90.0
nms,NMS,0403_0402818592_02_WRI-R2_F011.PNG,FP,0.011372820290578454,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,213.0,555.0,118.0,90.0
nms,NMS,0403_0402818592_02_WRI-R2_F011.PNG,FP,0.0015523937401515548,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,221.0,183.0,91.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.1939895318946504,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,12,12,417.0,639.0,91.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.1306608559520138,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,7,7,560.0,668.0,148.0,104.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.12659410730346196,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,14,14,192.0,259.0,93.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.09093182176403038,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,9,9,631.0,567.0,8.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.08185583011169913,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,679.0,525.0,28.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.07873544529466435,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,655.0,428.0,11.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.07169128354882871,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,10,10,236.0,626.0,11.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.05304193808147936,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,1,1,743.0,655.0,29.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,TP,0.04556490046347985,0.5032578202862853,0,matched_gt_highest_confidence,NMS9,3,3,360.0,401.0,139.0,98.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.031954289228690175,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,11,11,747.0,682.0,20.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.0284131050030871,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,4,4,500.0,595.0,117.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.025379012626427666,0.2707373823286296,0,no_gt_match_or_lower_confidence_on_same_gt,NMS12,13,13,335.0,449.0,91.0,90.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.006369534751038017,0.17609101954602302,0,no_gt_match_or_lower_confidence_on_same_gt,NMS13,5,5,410.0,489.0,145.0,102.0
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.0019013419298596489,0.1333040141970668,0,no_gt_match_or_lower_confidence_on_same_gt,NMS14,2,2,300.0,326.0,154.0,108.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,TP,0.9532950495098529,0.7894191684494652,0,matched_gt_highest_confidence,NMS1,4,4,187.0,425.0,124.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.6820739606136464,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,8,8,378.0,389.0,58.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.5844522304459977,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,357.0,345.0,72.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.42744559991633374,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,"1,9",170.0,321.0,141.0,98.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.0788276223936606,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,177.0,723.0,3.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.05777722738032732,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,5,219.0,238.0,21.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.05259935007640824,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,370.0,725.0,58.0,90.0
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.007236482295146786,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,376.0,306.0,37.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,TP,0.9664872393616203,0.6616567957742301,0,matched_gt_highest_confidence,NMS1,9,9,566.0,553.0,91.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,IGNORE,0.8400250950484549,0.39406459649688275,0,overlap_ge_ignore_iou_with_found_gt,NMS2,1,1,547.0,515.0,114.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.4883960561925658,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,540.0,334.0,91.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.19800864552747813,0.19337398870557146,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,7,7,568.0,601.0,76.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.14801230707340002,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,536.0,281.0,91.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.015132766880767035,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,"8,4",532.0,434.0,91.0,90.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.00932371466876111,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,480.0,307.0,152.0,106.0
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.0039248816141681945,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,535.0,415.0,129.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,TP,0.9938927669460996,0.5688596950704751,0,matched_gt_highest_confidence,NMS1,6,6,233.0,334.0,91.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.36607181970872565,0.06404814306793075,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,216.0,415.0,93.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.35712675576844255,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,213.0,695.0,69.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.06530542613131639,0.18882581477481394,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,203.0,295.0,102.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.04565503409584882,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,223.0,575.0,62.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.029801251726974457,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,199.0,228.0,91.0,90.0
nms,NMS,0418_0986372204_04_WRI-L2_M008.png,FP,0.0015555200013879725,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,1,1,498.0,666.0,14.0,168.0
nms,NMS,0422_1294991061_03_WRI-L2_M010.PNG,FP,0.974810331374213,0.19748227458205383,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,6,6,233.0,475.0,91.0,90.0
nms,NMS,0422_1294991061_03_WRI-L2_M010.PNG,FP,0.5089371881974118,0.11673657078696419,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,195.0,453.0,112.0,90.0
nms,NMS,0422_1294991061_03_WRI-L2_M010.PNG,FP,0.3208877261499707,0.4345290922860014,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,7,"7,1",199.0,532.0,91.0,90.0
